id,title
23305,querying object oriented databases
23306,topes reusable abstractions for validating data
23307,an adaptive checkpointing scheme for distributed databases with mixed types of transactions
23308,k treeforest efficient indexes for boolean queries
23309,the importance of manual assessment in link discovery
23310,program logic without binding is decidable
23311,on the efficient classification of data structures by neural networks
23312,youserv a web hosting and content sharing tool for the masses
23313,less is more probabilistic models for retrieving fewer relevant documents
23314,objective functions for feature discrimination
23315,incorporating computed relations in relational databases
23316,vgram improving performance of approximate queries on string collections using variable length grams
23317,combining rcc 8 with qualitative direction calculi algorithms and complexity
23318,topic segmentation with an aspect hidden markov model
23319,a characterization of the sensitivity of query optimization to storage access cost parameters
23320,towards an infrastructure for temporal databases report of an invitational arpansf workshop
23321,information acquisition in minimal window search
23322,mathematical domain reasoning tasks in natural language tutorial dialog on proofs
23323,intentions and indormation in discourse
23324,a logic programming environment for teaching mathematical concepts of computer science
23325,qualified data flow problems
23326,atomicity versus anonymity distributed transactions for electronic commerce
23327,teaching dynamic programming techniques using permutation graphs
23328,an empirical evaluation of lfg dop
23329,using cbr to drive ir
23330,efficient mining of weighted association rules war
23331,preservation of proximity privacy in publishing numerical sensitive data
23332,disambiguation of finite state transducers
23333,hyperj multi dimensional separation of concerns for java
23334,experiences with hyperbase a hypertext database supporting collaborative work
23335,system dependence graph based slicing of programs with arbitrary interprocedural control flow
23336,request window an approach to improve throughput of rdbms based data integration system by utilizing data sharing across concurrent distributed queries
23337,generalized fair termination
23338,design of a major in software development
23339,histogram based approximation of set valued query answers
23340,uncertainty in preference elicitation and aggregation
23341,first international workshop on global integrated model management
23342,knowledge based communication processes in software engineering
23343,structuring the verification of heap manipulating programs
23344,flexible procurement of services with uncertain durations using redundancy
23345,discriminative feature selection via multiclass variable memory markov model
23346,towards automatic generation of natural language generation systems
23347,on multiple kernel learning with multiple labels
23348,computing explanations for unlively queries in databases
23349,model evolution by run time parameter adaptation
23350,tractable symmetry breaking for csps with interchangeable values
23351,debugging temporal specifications with concept analysis
23352,improve retrieval accuracy for difficult queries using negative feedback
23353,contingent planning with goal preferences
23354,automatic acquisition of domain knowledge for information extraction
23355,e resolution extension of resolution to include the equality relation
23356,an international collaboration in software engineering
23357,ordering based strategies for horn clauses
23358,merging argumentation systems
23359,functional representation of designs and redesign problem solving
23360,supporting executable mappings in model management
23361,fast algorithms for mining association rules in large databases
23362,does a new simple gaussian weighting approach perform well in text categorization
23363,a weakly constrained approach to software change coordination
23364,multi class protein fold recognition using adaptive codes
23365,overview of autofeed an unsupervised learning system for generating webfeeds
23366,unsupervised multilingual word sense disambiguation via an interlingua
23367,sampling from spatial databases
23368,lessons learned from teaching reflective software engineering using the leap toolkit
23369,robust interpretation of user requests for text retrieval in a multimodal environment
23370,on identifying and managing relationships in multi agent systems
23371,a quantifier scoping algorithm without a free variable constraint
23372,partial video sequence caching scheme for vod systems with heterogeneous clients
23373,chinese novelty mining
23374,quantifying lexical influence giving direction to context
23375,inference without chaining
23376,evaluating retrieval performance for japanese question answering what are best passages
23377,an effective algorithm for parallelizing hash joins in the presence of data skew
23378,a tighter bound for graphical models
23379,real time automatic tag recommendation
23380,wise integrator an automatic integrator of web search interfaces for e commerce
23381,latent dirichlet allocation
23382,event detection from evolution of click through data
23383,support for relaxed currency and consistency constraints in mtcache
23384,machine learning for on line hardware reconfiguration
23385,a comparison of approaches to large scale data analysis
23386,model based monitoring and diagnosis of systems with software extended behavior
23387,dependency satisfaction in databases with incomplete information
23388,flexible parsing
23389,challenges in automotive software engineering
23390,answering xml queries using materialized views revisited
23391,a bayesian mixture model with linear regression mixing proportions
23392,display time as implicit feedback understanding task effects
23393,efficient evaluation of right  left  and mult lineare rules
23394,layered mereotopology
23395,a computational framework for composition in multiple linguistic domains
23396,dysy dynamic symbolic execution for invariant inference
23397,dynamic load balancing in hierarchical parallel database systems
23398,non monotonic temporal logics that facilitate elaboration tolerant revision of goals
23399,highly concurrent cache consistency for indices in client server database systems
23400,on the automatic transformation of class membership criteria
23401,lightweight annotations for controlling sharing in concurrent data structures
23402,nonlinear planning a rigorous reconstruction
23403,qualitative kinematics a framework
23404,algorithm for discovering multivalued dependencies
23405,genetic algorithm based selective neural network ensemble
23406,disequilibration for teaching the scientific method in computer science
23407,statistical synopses for graph structured xml databases
23408,rapid development of translation tools application to persian and turkish
23409,numerica a modeling language for global optimization
23410,remarks on two new theorems of date and fagin
23411,a semantically derived subset of english for hardware verification
23412,the yago naga approach to knowledge discovery
23413,aspect windows 3 d visualizations and indirect comparisons of information retrieval systems
23414,towards autonomic computing adaptive job routing and scheduling
23415,discourse relations and defeasible knowledge
23416,an efficient nonnegative matrix factorization approach in flexible kernel space
23417,a hybrid transitive closure algorithm for sequential and parallel processing
23418,data types parameters and type checking
23419,optimization of data stream processing
23420,a secondary look at digital image processing
23421,improving text categorization methods for event tracking
23422,applying adaptive algorithms to epistatic domains
23423,concurrency control in b trees databases using preparatory operations
23424,contracts made manifest
23425,a framework for refining similarity queries using learning techniques
23426,a browser for a public domain speechweb
23427,knowledge based software design using design schemas
23428,a fast and robust method for web page template detection and removal
23429,hy a hygraph based query and visualization system
23430,optimal multi scale patterns in time series streams
23431,grammar based whitebox fuzzing
23432,m h halsteads software science   a critical examination
23433,python cs1 as preparation for c cs2
23434,optimal scheduling of contract algorithms with soft deadlines
23435,a system for analyzing and indexing human motion databases
23436,epistemic reasoning in logic programs
23437,the worlinfo assistant spatio temporal information integration on the web
23438,automatic retrieval of similar content using search engine query interface
23439,automatic pool allocation improving performance by controlling data structure layout in the heap
23440,a case based approach to information integration
23441,similarity evaluation on tree structured data
23442,maximal vector computation in large data sets
23443,a socratic approach to helping novice programmers debug programs
23444,a study of real time query expansion effectiveness
23445,ensemble methods for unsupervised wsd
23446,introducing formal methods through role playing
23447,modeling of problem domains for driving program development systems
23448,part of speech tagging for english spanish code switched text
23449,compiling programs for a linear systolic array
23450,teaching practical software maintenance skills in a software engineering course
23451,boosting to correct inductive bias in text classification
23452,a categorized bibliography on incremental computation
23453,data integration through transform reuse in the morpheus project
23454,semantic integrity in a relational data base system
23455,a document retrieval model based on term frequency ranks
23456,incremental bayesian networks for structure prediction
23457,perception and experience in problem solving
23458,introducing middle school girls to fault tolerant computing
23459,cross language speech retrieval establishing a baseline performance
23460,creating and evaluating multi document sentence extract summaries
23461,scalable learning of collective behavior based on sparse social dimensions
23462,recovering temporally rewiring networks a model based approach
23463,hmm based word alignment in statistical translation
23464,towards friendly concept learners
23465,a component based framework for knowledge discovery in bioinformatics
23466,improving performance in replicated databases through relaxed coherency
23467,automatic speech recognition and its application to information extraction
23468,approximate inference for first order probabilistic languages
23469,analyzing logic programs with dynamic scheduling
23470,using contracts to influence the outcome of a game
23471,the scratchpad sensemaking support for the web
23472,an implementation and performance analysis of spatial data access methods
23473,a problem reduction model for non independent subproblems
23474,complexity of pure equilibria in bayesian games
23475,demonstration of an rfid middleware lit ale manager
23476,nogood recording from restarts
23477,explaining qualitative decision under uncertainty by argumentation
23478,a mapping function for the directory of a multidimensional extendible hashing
23479,multi labelled classification using maximum entropy method
23480,effective variation management for pseudo periodical streams
23481,capturing both types and constraints in data integration
23482,pruning and summarizing the discovered associations
23483,evaluating smoothing algorithms against plausibility judgements
23484,dynamic extraction topic descriptors and discriminators towards automatic context based topic search
23485,parsing plans situation dependently in dialogues
23486,exploiting context analysis for combining multiple entity resolution systems
23487,development and evaluation of an application in a deductive environment
23488,elementary contracts as a pragmatic basis of language interaction
23489,design implementation and evaluation of score a system for content based retrieval of pictures
23490,bitam bilingual topic admixture models for word alignment
23491,observation based model for bdi agents
23492,dormant independence
23493,certified self modifying code
23494,probabilistic retrieval based on staged logistic regression
23495,intended models circumscription and commonsense reasoning
23496,a semantics for imprecise exceptions
23497,a japanese predicate argument structure analysis using decision lists
23498,creating probabilistic databases from information extraction models
23499,keys for xml
23500,lexical semantics to disambiguate polysemous phenomena of japanese adnominal constituents
23501,a hybrid object clustering strategy for large knowledge based systems
23502,treatment of long distance dependencies in lfg and tag functional uncertainty in lfg is a corollary in tag
23503,a two way visualization method for clustered data
23504,applications of high level control flow
23505,diagnosing multiple persistent and intermittent faults
23506,the effect of skewed data access on buffer hits and data contention an a data sharing environment
23507,one time complete indexing of text theory and practice
23508,combinatory categorial grammars generative power and relationship to linear context free rewriting systems
23509,an algorithm for generating referential descriptions with flexible interfaces
23510,relational inductive shape analysis
23511,a structure based schema integration methodology
23512,learning parse and translation decisions from examples with rich context
23513,distributed cooperative apache web server
23514,pattern miner integrated management and mining over data mining models
23515,flexible guidance generation using user model in spoken dialogue systems
23516,automating the assembly of presentations from multimedia databases
23517,multi dimensional substring selectivity estimation
23518,closed yesterday and closed minds asking the right questions of the corpus to distinguish thematic from sentential relations
23519,mobile streaming media cdn enabled by dynamic smil
23520,spyware a change aware development toolset
23521,a recursive method for discriminative mixture learning
23522,statemate a working environment for the development of complex reactive systems
23523,achieving zero information loss in a classical database environment
23524,the partial normalized storage model of nested relations
23525,efficient query evaluation using a two level retrieval process
23526,workload sampling for enterprise search evaluation
23527,2d shape classification and retrieval
23528,reversible delayed lexical choice in a bidirectional framework
23529,efficient exact set similarity joins
23530,joint optimization for machine translation system combination
23531,identifying objects using cluster and concept analysis
23532,gentzen type formel system representing properties of function and its implementation
23533,logic form transformation of wordnet and its applicability to question answering
23534,a matrix representation of the inflectional forms of arabic words a study of co occurrence patterns
23535,improving web browsing performance on wireless pdas using thin client computing
23536,horn complements towards horn to horn belief revision
23537,prism a language for symbolic statistical modeling
23538,web ontology segmentation analysis classification and use
23539,concepts in the classroom programming in the lab
23540,rights protection for relational data
23541,a study of common pitfalls in simple multi threaded programs
23542,detecting change in categorical data mining contrast sets
23543,learning probabilistic relational models
23544,adding some spice to cs1 curricula
23545,reasoning about similarity queries in text retrieval tasks
23546,an abstraction method using a semantic engine based on language information structure
23547,bayesian actor critic algorithms
23548,performance of clustering policies in object bases
23549,designing a generalized nf2 model with an sql type language interface
23550,markov blanket feature selection for support vector machines
23551,modelling summary data
23552,the symmetric alldiff constraint
23553,data bubbles quality preserving performance boosting for hierarchical clustering
23554,an innovative approach to teaching refactoring
23555,a generalized assertion language
23556,complex a computational lexicon for natural language systems
23557,on the update of term weights in dynamic information retrieval systems
23558,recursive random fields
23559,micro views or on how to protect privacy while enhancing data usability concepts and challenges
23560,dbms course web based database administration tool and class projects
23561,redundancy based feature selection for microarray data
23562,data warehousing and olap for decision support tutorial
23563,challenges and practices in deploying web acceleration solutions for distributed enterprise systems
23564,robust probabilistic projections
23565,awesome a general multiagent learning algorithm that converges in self play and learns a best response against stationary opponents
23566,attack detection in time series for recommender systems
23567,improving text retrieval for the routing problem using latent semantic indexing
23568,computational complexity of weighted threshold games
23569,an optimal scale for edge detection
23570,discriminating among word meanings by identifying similar contexts
23571,an experiment in dedicated data management
23572,interdisciplinary capstone group project designing autonomous race vehicles
23573,matching resumes and jobs based on relevance models
23574,parallel pointer based join algorithms in memory mapped environments
23575,dependency relation matching for answer selection
23576,template independent news extraction based on visual consistency
23577,concept clustering and knowledge integration from a childrens dictionary
23578,rule based approach to computing module cohesion
23579,an empirical study of software developers management of dependencies and changes
23580,regression test selection for aspectj software
23581,data manager for evolvable real time command and control systems
23582,data integration and warehousing in telecom italia
23583,guardians and actions linguistic support for robust distributed programs
23584,learning dialog act processing
23585,ranking specialization for web search a divide and conquer approach by using topical ranksvm
23586,management of data with uncertainties
23587,stack based algorithms for pattern matching on dags
23588,computing label constraint reachability in graph databases
23589,data mining based intrusion detectors an overview of the columbia ids project
23590,analyzing model evolution
23591,formal syntax and semantics of case stacking languages
23592,monochromatic and bichromatic reverse skyline search over uncertain databases
23593,buffering schemes for permanent data
23594,development of a hybrid cost estimation model in an iterative manner
23595,increasing engagement in automata theory with jflap
23596,learning to coordinate actions in multi agent systems
23597,evolution of a virtual machine supporting fault tolerant distributed processes at a research laboratory
23598,demonstration liaison agents for distributed space operations
23599,exploiting multi modal interactions a unified framework
23600,incremental data structures and algorithms for dynamic query interfaces
23601,acquiring recursive concepts with explanation based learning
23602,interdisciplinary application tracks in an undergraduate computer science curriculum
23603,transliteration of proper names in cross language applications
23604,integrating modelling systems for environmental management information systems
23605,heuristic containment check of partial tree pattern queries in the presence of index graphs
23606,on the complexity of model checking for propositional default logics new results and tractable cases
23607,performance evaluation of two concurrency control mechanisms in a distributed database system
23608,contribution to simplifying the mobile agent programming
23609,on2l   a framework for incremental ontology learning in spoken dialog systems
23610,semantic integrity dependencies and delayed integrity checking
23611,a probabilistic learning method for xml annotation of documents
23612,enhancing the lift under budget constraints an application in the mutual fund industry
23613,an algebra of quotient relations
23614,efficient web matrix processing based on dual reordering
23615,supervised clustering of streaming data for email batch detection
23616,a common database approach for oltp and olap using an in memory column database
23617,a measurement driven analysis of information propagation in the flickr social network
23618,an intelligent system for chinese calligraphy
23619,modeling human behavior for virtual training systems
23620,prosody syntax and parsing
23621,a maximum entropy based word sense disambiguation system
23622,why sort merge gives the best implementation of the natural join
23623,a step towards incremental maintenance of the composed schema mapping
23624,combinatorial auctions with wise dependent valuations
23625,using bilingual knowledge and ensemble techniques for unsupervised chinese sentiment analysis
23626,designing concurrent distributed and real time applications with uml
23627,compressed accessibility map efficient access control for xml
23628,an axiomatic approach for result diversification
23629,estimating alphanumeric selectivity in the presence of wildcards
23630,symmetric component caching
23631,validating real time systems by history checking trio specifications
23632,extending kimmos two level model of morphology
23633,receptive field formation in natural scene environments comparison of single cell learning rules
23634,parameterized verification of transactional memories
23635,early precision measures implications from the downside of blind feedback
23636,resolving ambiguities to create a natural computer based sketching environment
23637,acquiring vocabulary for predictive text entry through dynamic reuse of a small user corpus
23638,semantic role labeling via framenet verbnet and propbank
23639,maintenance of materialized views of sampling queries
23640,framework for the security component of an ada dbms
23641,on document splitting in passage detection
23642,time is of the essence improving recency ranking using twitter data
23643,a decision procedure for subset constraints over regular languages
23644,shallow semantics for relation extraction
23645,the o2 database programming language
23646,data cube approximation and histograms via wavelets
23647,an integrated development environment and architecture for soar based agents
23648,computer aided tracing of childrens physics learning a teacher oriented view
23649,what do those weird xml types want anyway
23650,nsf supported projects parallel computation as an integrated component in the undergraduate curriculum in computer science
23651,efficient record level wrapper induction
23652,ttp a fast and robust parser for natural language
23653,teaching software development with atdd and easyaccept
23654,learning from multiple heuristics
23655,fast ngram based string search over data encoded using algebraic signatures
23656,two constraints on speech act ambiguity
23657,search advertising using web relevance feedback
23658,xarch archiving scientific and reference data
23659,stratified planning
23660,technology dependence in function point analysis a case study and critical review
23661,a hierarchical structuring method for functional software systems
23662,software data spreading leveraging distributed caches to improve single thread performance
23663,using design axioms and topology to model database semantics
23664,data delivery in a service oriented world the bea aqualogic data services platform
23665,semantic anomaly detection in online data sources
23666,information extraction from biomedical literature methodology evaluation and an application
23667,benchmarking database systems a systematic approach
23668,the liberal media and right wing conspiracies using cocitation information to estimate political orientation in web documents
23669,distance based indexing for high dimensional metric spaces
23670,register allocation across procedure and module boundaries
23671,key blog distillation ranking aggregates
23672,tractable temporal reasoning
23673,the detection and exploitation of symmetry in planning problems
23674,shooting stars in the sky an online algorithm for skyline queries
23675,scalable collaborative filtering using cluster based smoothing
23676,mining deviants in a time series database
23677,meta recommendation systems user controlled integration of diverse recommendations
23678,an automatic weighting scheme for collaborative filtering
23679,interpretation of nominal compounds combining domain independent and domain specific information
23680,learning by doing introducing version control as a way to manage student assignments
23681,revisiting catamorphisms over datatypes with embedded functions or programs from outer space
23682,authenticated join processing in outsourced databases
23683,what makes cs teachers change factors influencing cs teachers adoption of curriculum innovations
23684,an unsupervised approach to prepositional phrase attachment using contextually similar words
23685,integrating sql databases with content specific search engines
23686,probabilistic dyadic data analysis with local and global consistency
23687,web page classification through summarization
23688,structural feature selection for english korean statistical machine translation
23689,taga travel market framework in agentcities
23690,the newspaper image database empirical supported analysis of users typology and word association clusters
23691,predicting protein folds with structural repeats using a chain graph model
23692,proof infused streams enabling authentication of sliding window queries on streams
23693,generating summaries for large collections of geo referenced photographs
23694,independent informative subgraph mining for graph information retrieval
23695,learning to cluster using local neighborhood structure
23696,an adaptive view element framework for multi dimensional data management
23697,planning and executing office procedures in project aspera
23698,independent components of databases
23699,methods metrics and motivation for a green computer science program
23700,expanding the horizons of natural language interfaces
23701,translation with cascaded finite state transducers
23702,xml based data preparation for robust deep parsing
23703,modeling document features for expert finding
23704,a very modal model of a modern major general type system
23705,computing queries from derived relations
23706,capturing linguistic generalizations with metarules in an annotated phrase structure grammar
23707,index compression is good especially for random access
23708,extracting semantic relations from query logs
23709,an introduction to the heuristic programming system
23710,fast active tabu search and its application to image retrieval
23711,bdioctl obligations and the specification of agent behavior
23712,a faceted interface for multimedia search
23713,using specification driven concepts for distributed data management and dissemination
23714,optimizing anthrax outbreak detection using reinforcement learning
23715,autonomous subgoal discovery and hierarchical abstraction for reinforcement learning using monte carlo method
23716,the regularized em algorithm
23717,identifying the semantic and textual differences between two versions of a program
23718,incorporating mental simulation for a more effective robotic teammate
23719,efficient and effective server sided distributed clustering
23720,the effect of a constructivist learning environment for field dependentindependent students on achievement in introductory computer programming
23721,software pipelining an effective scheduling technique for vliw machines
23722,turing the tables introducing software engineering concepts in a user interface design course
23723,networked graphs a declarative mechanism for sparql rules sparql views and rdf data integration on the web
23724,symmetric splitting in the general theory of stable models
23725,on schema matching with opaque column names and data values
23726,a scheme for integrating concrete domains into concept languages
23727,on the relation between multi instance learning and semi supervised learning
23728,winning the darpa grand challenge with an ai robot
23729,implementing set oriented production rules as an extension to starburst
23730,anatomy of a real e commerce system
23731,the web structure of e government   developing a methodology for quantitative evaluation
23732,granularity in software product lines
23733,state of the art in privacy preserving data mining
23734,an integrated approach to recovery and high availability in an updatable distributed data warehouse
23735,high speed obstacle avoidance using monocular vision and reinforcement learning
23736,personalizing search via automated analysis of interests and activities
23737,declarative programming of search problems with built in arithmetic
23738,application of artificial intelligence to operational real time clear air turbulence prediction
23739,nd sql a multi dimensional language for interoperability and olap
23740,multirelations   semantice and languages
23741,predicting query difficulty on the web by learning visual clues
23742,a bioinformatics track in computer science
23743,using discourse commitments to recognize textual entailment
23744,model compilation for real time planning and diagnosis with feedback
23745,semantic query optimization for methods in object oriented database systems
23746,the multidimensional database system rasdaman
23747,a quality aware model for sales prediction using reviews
23748,ready for prime time pre generation of web pages in tiscover
23749,impact of double blind reviewing on sigmod publication a more detail analysis
23750,generalized cluster aggregation
23751,sharing aggregate computation for distributed queries
23752,asset queries a declarative alternative to mapreduce
23753,data space animation for learning the semantics of c pointers
23754,event extraction in a plot advice agent
23755,a computational mechanism for pronominal reference
23756,do summaries help
23757,ensuring integrity by adding obligations to privileges
23758,a generalised cross modal clustering method applied to multimedia news semantic indexing and retrieval
23759,finding collision free smooth trajectories for a non holonomic mobile robot
23760,an efficient one phase holistic twig join algorithm for xml data
23761,tag oriented document summarization
23762,weighted association rule mining using weighted support and significance framework
23763,using an object oriented software life cycle model in the software engineering course
23764,convergence time characteristics of an associative memory for natural language processing
23765,understanding unsegmented user utterances in real time spoken dialogue systems
23766,continuous time associative bandit problems
23767,fast and complete symbolic plan recognition
23768,multi step processing of spatial joins
23769,conceptual analysis of garden path sentences
23770,healing the relevance vector machine through augmentation
23771,intelligent agents for coalition search and rescue task support
23772,searching the workplace web
23773,on the progression of situation calculus basic action theories resolving a 10 year old conjecture
23774,distance associated join indices for spatial range search
23775,processing content oriented xpath queries
23776,a reductive semantics for counting and choice in answer set programming
23777,action space partitioning for planning
23778,relaxing join and selection queries
23779,record boundary discovery in web documents
23780,quantitative information flow as network flow capacity
23781,relational learning via latent social dimensions
23782,automatic document classification natural language processing statistical analysis and expert system techniques used together
23783,subjectivity word sense disambiguation
23784,a comparison of four design methods for real time systems
23785,mixed membership stochastic blockmodels
23786,language acquisition learning a hierarchy of phrases
23787,an array based algorithm for simultaneous multidimensional aggregates
23788,tree to string alignment template for statistical machine translation
23789,cross lingual semantic relatedness using encyclopedic knowledge
23790,permutation invariant svms
23791,formal verification of translation validators a case study on instruction scheduling optimizations
23792,synthesis by completion
23793,a critique of the sql database language
23794,discovery learning in introductory operating system courses
23795,dynammo mining and summarization of coevolving sequences with missing values
23796,privacy preserving reinforcement learning
23797,an incremental programming environment
23798,orthogonal negation in vector spaces for modelling word meanings and document retrieval
23799,exploit the tripartite network of social tagging for web clustering
23800,discovering similar resources by content part linking
23801,an efficient method of computing static single assignment form
23802,web based personalization and management of interactive video
23803,exploring schema similarity at multiple resolutions
23804,avoiding packaging mismatch with flexible packaging
23805,page hunt improving search engines using human computation games
23806,generalized behavior based retrieval
23807,evaluating a class of distance mapping algorithms for data mining and clustering
23808,enhancing cluster labeling using wikipedia
23809,multidatabase interdependencies in industry
23810,multidisciplinary students and instructors a second year games course
23811,automatic identification of user goals in web search
23812,problem localization strategies for pramatics processing in natural language front ends
23813,a simulated annealing approach to the travelling tournament problem
23814,type declarations as subtype constraints in logic programming
23815,multisafe   a data security architecture
23816,towards systematic design of distance functions for data mining applications
23817,a comparison of novel and state of the art polynomial bayesian network learning algorithms
23818,instability of decision tree classification algorithms
23819,clustering through ranking on manifolds
23820,using sampled data and regression to merge search engine results
23821,detecting categorizing and clustering entity mentions in chinese text
23822,a simple transition model for relational sequences
23823,analysis and verification of qualitative models of genetic regulatory networks a model checking approach
23824,an exploratory study of ad hoc query languages to databases
23825,dilemma   an instant lexicographer
23826,systematic multiresolution and its application to the world wide web
23827,complexity of contextual reasoning
23828,an efficient generation algorithm for lexicalist mt
23829,a new approach to unsupervised text summarization
23830,representation and querying in temporal databases the power of temporal constraints
23831,self reference is an illustrative essential
23832,on the security of cs cipher
23833,finding simple intensity descriptions from event sequence data
23834,spectral clustering with inconsistent advice
23835,finding the topical anchors of a context using lexical cooccurrence data
23836,hierarchical gaussian process latent variable models
23837,tree structured multiple processor join methods
23838,ode as an active database constraints and triggers
23839,frequent pattern mining with uncertain data
23840,finding more useful information faster from web search results
23841,on optimistic methods for concurrency control
23842,time bounded adaptation for automotive system software
23843,using machine learning to assign function labels to parser output for spanish
23844,holistic framework for establishing interoperability of heterogeneous software development tools and models
23845,research toward the development of a lexical knowledge base for natural language processing
23846,freeform a user adaptable form management system
23847,adaptive web mining of bilingual lexicons for cross language information retrieval
23848,a model and temporal proof system for networks of processes
23849,oi implication soundness and refutation completeness
23850,merging trees file system and content integration
23851,automated trend detection with alternate temporal hypotheses
23852,improving heuristic based temporal analysis of narratives with aspect determination
23853,coordinated morphological and syntactic analysis of japanese language
23854,comparative analysis of six xml schema languages
23855,query topic detection for reformulation
23856,dogmatix tracks down duplicates in xml
23857,batch rekeying for secure group communications
23858,rules for the implicit acquisition of knowledge about the user
23859,simulating the behaviour of software modules by trace rewriting
23860,o2 an object oriented data model
23861,comparing the expressive power of the synchronous and the asynchronous pi calculus
23862,efficient skill learning using abstraction selection
23863,querying at internet scale
23864,managing intra operator parallelism in parallel database systems
23865,on multi class cost sensitive learning
23866,triggered real time databases with consistency constraints
23867,surrogate regret bounds for proper losses
23868,towards robust indexing for ranked queries
23869,refined experts improving classification in large taxonomies
23870,synchronous schemes and their decision problems
23871,animating parsing algorithms
23872,discovering the sounds of discourse structure extended abstract
23873,defining families the commonality analysis tutorial
23874,a distribution based clustering algorithm for mining in large spatial databases
23875,verifying formal specifications of synchronous processes
23876,page level template detection via isotonic smoothing
23877,question answering in trec
23878,unboxed objects and polymorphic typing
23879,identifying an object that is perceptually indistinguishable from one previously perceived
23880,concurrency control in trusted database management systems a survey
23881,jinn synthesizing dynamic bug detectors for foreign language interfaces
23882,filling the gap in programming instruction a text enhanced graphical programming environment for junior high students
23883,notes on formalizing context
23884,on specificity in default logic
23885,a history of system r and sqldata system invited paper
23886,contribution of a category hierarchy to the robustness of syntactic parsing
23887,the complexity of transformation based join enumeration
23888,smoothing dcg for learning to rank a novel approach using smoothed hinge functions
23889,a part of speech based alignment algorithm
23890,teaching programming algorithms aided by computer graphics
23891,extensible encoding of type hierarchies
23892,a computational structure for the propositional calculus
23893,using contextual spelling correction to improve retrieval effectiveness in degraded text collections
23894,llull and copeland voting broadly resist bribery and control
23895,modular mt with a learned bilingual dictionary rapid deployment of a new language pair
23896,cs 05 a better approach to introductory computer science for majors
23897,linear encodings of linguistic analyses
23898,compact representations by finite state transducers
23899,statstream statistical monitoring of thousands of data streams in real time
23900,les experiences dindexation a linist
23901,staging transformations for multimodal web interaction management
23902,languages for multi database interoperability
23903,ir nlp ai and ufos or ir relevance natural language problems artful intelligence and user friendly online systems
23904,improving search using indexing a study with temporal csps
23905,answering web queries using structured data sources
23906,asknet automatically generating semantic knowledge networks
23907,ot syntax   decidability of generation based optimization
23908,on representing the temporal structure of a natural language text
23909,extracting important sentences with support vector machines
23910,a general semantic analyser for data base access
23911,data sharing in a large heterogeneous environment
23912,towards a global schema for web entities
23913,on the role of tracking in stationary environments
23914,planner besm 6 systems implementation methods
23915,a machine learning approach to building domain specific search engines
23916,the reach active oodbms
23917,parameter sensitivity in the probabilistic model for ad hoc retrieval
23918,effective  efficient document ranking without using a large lexicon
23919,the influence of color on program readability and comprehensibility
23920,strips a new approach to the application of theorem proving to problem solving
23921,object oriented and database concepts for the design of networked information retrieval systems
23922,experiences with an on line translating dialogue system
23923,contour map matching for event detection in sensor networks
23924,large scale collaborative prediction using a nonparametric random effects model
23925,improved discriminative bilingual word alignment
23926,multi join optimization for symmetric multiprocessors
23927,nonmonotonic model inference a formalization of student modeling
23928,essential language support for generic programming
23929,formalizing and integrating the dynamic model within omt
23930,collaborative location and activity recommendations with gps history data
23931,mining topic specific concepts and definitions on the web
23932,a sequential pattern query language for supporting instant data mining for e services
23933,creating social networks to improve peer to peer networking
23934,youngster a simplified introduction to computing removing the details so that a child may program
23935,cape continuous query engine with heterogeneous grained adaptivity
23936,improving the differential file technique via batch operations for tree structured file organizations
23937,managing space for finite state verification
23938,towards maintaining consistency of spatial databases
23939,shape based object localization for descriptive classification
23940,undergraduates evaluations of assigned search topics
23941,multiple underlying systems translating user requests into programs to produce answers
23942,efficient search in very large databases
23943,vcode a retargetable extensible very fast dynamic code generation system
23944,a semantics for probabilistic quantifier free first order languages with particular application to story understanding
23945,continuous grammars
23946,correlating synchronous and asynchronous data streams
23947,a semantic layer for publishing and localizing xml data for a p2p xquery mediator
23948,exploiting ontologies for automatic image annotation
23949,homotopy based semi supervised hidden markov models for sequence labeling
23950,application of software reliability modeling to product quality and test process
23951,directing and re directing inference pursuit extra textual influences on text interpretation
23952,a music search engine built upon audio based and web based similarity measures
23953,searching program source code with a structured text retrieval system poster abstract
23954,document retrieval facilities for repository based system development environments
23955,predicate based test generation for computer programs
23956,shape types
23957,accenting and deaccenting a declarative approach
23958,intelligent metasearch engine for knowledge management
23959,a general magnitude preserving boosting algorithm for search ranking
23960,anaphoric reference to events and actions a representation and its advantages
23961,learning to play like the great pianists
23962,processing free text input to obtain a database of medical information
23963,automatic extraction of notions from course material
23964,a data locality optimizing algorithm
23965,efficient evaluation of parameterized pattern queries
23966,evaluating lock based protocols for cooperation on xml documents
23967,meaning and the mental lexicon
23968,perceptive robot moving in 3d world
23969,an empirical study of software reuse vs defect density and stability
23970,trustworthy keyword search for regulatory compliant record retention
23971,using machine learning to explore human multimodal clarification strategies
23972,backbone guided local search for maximum satisfiability
23973,automatic case analysis in proof by induction
23974,word extraction from corpora and its part of speech estimation using distributional analysis
